"Name","Puzzles/moveAccuracy.max","Train/loss.min","num_features","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch-size","batch_size","batches_per_epoch","batches_per_step","checkpoint_interval","command","feature-set","feature_set","ft-size","ft_size","l1-size","l1_size","l2-size","l2_size","learning-rate","learning_rate","max_samples","method","metric.goal","metric.name","name","parameters.batch-sizes","parameters.batch_sizes","parameters.feature-sets","parameters.feature_sets","parameters.ft-sizes","parameters.ft_sizes","parameters.l1-sizes","parameters.l1_sizes","parameters.l2-sizes","parameters.l2_sizes","parameters.learning-rates","parameters.learning_rates","parameters.wandb-projects","parameters.wandb_projects","program","puzzle_interval","steps","wandb-project","wandb_project","Puzzles/accuracy","Puzzles/advancedPawn","Puzzles/advantage","Puzzles/anastasiaMate","Puzzles/arabianMate","Puzzles/attackingF2F7","Puzzles/attraction","Puzzles/backRankMate","Puzzles/bishopEndgame","Puzzles/bodenMate","Puzzles/capturingDefender","Puzzles/castling","Puzzles/clearance","Puzzles/crushing","Puzzles/defensiveMove","Puzzles/deflection","Puzzles/discoveredAttack","Puzzles/doubleBishopMate","Puzzles/doubleCheck","Puzzles/dovetailMate","Puzzles/enPassant","Puzzles/endgame","Puzzles/equality","Puzzles/exposedKing","Puzzles/fork","Puzzles/hangingPiece","Puzzles/hookMate","Puzzles/interference","Puzzles/intermezzo","Puzzles/kingsideAttack","Puzzles/knightEndgame","Puzzles/long","Puzzles/master","Puzzles/masterVsMaster","Puzzles/mate","Puzzles/mateIn1","Puzzles/mateIn2","Puzzles/mateIn3","Puzzles/mateIn4","Puzzles/mateIn5","Puzzles/middlegame","Puzzles/oneMove","Puzzles/opening","Puzzles/pawnEndgame","Puzzles/pin","Puzzles/promotion","Puzzles/queenEndgame","Puzzles/queenRookEndgame","Puzzles/queensideAttack","Puzzles/quietMove","Puzzles/rating1000to1199","Puzzles/rating1200to1399","Puzzles/rating1400to1599","Puzzles/rating1600to1799","Puzzles/rating1800to1999","Puzzles/rating2000to2199","Puzzles/rating200to399","Puzzles/rating2200to2399","Puzzles/rating2400to2599","Puzzles/rating2600to2799","Puzzles/rating2800to2999","Puzzles/rating400to599","Puzzles/rating600to799","Puzzles/rating800to999","Puzzles/rookEndgame","Puzzles/sacrifice","Puzzles/short","Puzzles/skewer","Puzzles/smotheredMate","Puzzles/superGM","Puzzles/trappedPiece","Puzzles/underPromotion","Puzzles/veryLong","Puzzles/xRayAttack","Puzzles/zugzwang","Train/loss","Train/lr","Train/samples","Weight/mean-f1","Weight/mean-l1","Weight/mean-l2","Weight/mean-out"
"eval_4096_hv+h+v+d1+d2[1320]->1024x2->32->32","0.8216594827586207","0.012425069027813151","1320","","finished","-","","","2024-08-17T10:10:24.000Z","2665","t7p4kliv","","4096","","","16","","","hv+h+v+d1+d2","","1024","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.5402985074626866","0.665929203539823","","","0.6","0.5696969696969697","","0.4578313253012048","","0.7368421052631579","0.5957446808510638","0.43023255813953487","0.5783817951959545","0.4147727272727273","0.6078431372549019","0.7047619047619048","","0.6842105263157895","","0.6352941176470588","0.5770491803278689","0.8271604938271605","0.5379746835443038","0.7660818713450293","0.801980198019802","","0.6818181818181818","0.8351648351648352","0.5079365079365079","0.4941176470588235","0.585812356979405","0.6572327044025157","0.696078431372549","","","","","","","0.6429177268871925","","0.7305389221556886","0.39634146341463417","0.583710407239819","0.580110497237569","0.5416666666666666","0.7352941176470589","0.5365853658536586","0.3058823529411765","0.8990825688073395","0.9153225806451613","0.8355263157894737","0.8213058419243986","0.7025316455696202","0.5869565217391305","","0.4738675958188153","0.3486238532110092","0.18232044198895028","0.06593406593406594","","","","0.5267175572519084","0.4559386973180077","0.7791095890410958","0.6813186813186813","","0.7012987012987013","0.7419354838709677","0.5853658536585366","0.30857142857142855","0.6818181818181818","0.3647058823529411","","2.366630730522683e-8","1074790400","-0.05243292078375816","-0.006114058196544647","-0.014685126952826977","0.049591515213251114"
"eval_4096_hv+h+v+d1+d2[1320]->256x2->32->32","0.8158674568965517","0.014701377833262086","1320","","finished","-","","","2024-08-17T09:07:20.000Z","1744","t7p4kliv","","4096","","","16","","","hv+h+v+d1+d2","","256","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.5582089552238806","0.6758849557522124","","","0.6666666666666666","0.593939393939394","","0.4939759036144578","","0.7789473684210526","0.6914893617021277","0.4418604651162791","0.5796460176991151","0.4346590909090909","0.6078431372549019","0.7333333333333333","","0.6842105263157895","","0.6470588235294118","0.5704918032786885","0.8024691358024691","0.4936708860759494","0.7807017543859649","0.7821782178217822","","0.6704545454545454","0.8241758241758241","0.5317460317460317","0.4470588235294118","0.5995423340961098","0.6226415094339622","0.6568627450980392","","","","","","","0.6556403731976251","","0.7365269461077845","0.3353658536585366","0.583710407239819","0.585635359116022","0.5833333333333334","0.7647058823529411","0.5609756097560976","0.2823529411764706","0.926605504587156","0.9435483870967742","0.8519736842105263","0.8006872852233677","0.7341772151898734","0.577639751552795","","0.4425087108013937","0.3119266055045872","0.19889502762430936","0.08791208791208792","","","","0.4809160305343512","0.4521072796934866","0.776541095890411","0.7142857142857143","","0.6623376623376623","0.7634408602150538","0.6219512195121951","0.30857142857142855","0.75","0.4","","2.366630730522683e-8","1074790400","-0.029842987656593323","0.004234082996845245","-0.011605425737798214","0.041478198021650314"
"eval_4096_hv+h+v+d1+d2[1320]->512x2->32->32","0.8139816810344828","0.01383133773560985","1320","","finished","-","","","2024-08-17T09:36:29.000Z","2029","t7p4kliv","","4096","","","16","","","hv+h+v+d1+d2","","512","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.5462686567164179","0.6592920353982301","","","0.6","0.6060606060606061","","0.5180722891566265","","0.7052631578947368","0.574468085106383","0.3720930232558139","0.5733249051833123","0.4147727272727273","0.5947712418300654","0.7","","0.5789473684210527","","0.611764705882353","0.5778688524590164","0.7530864197530864","0.4683544303797468","0.7339181286549707","0.7227722772277227","","0.6931818181818182","0.8351648351648352","0.6190476190476191","0.4823529411764706","0.5503432494279176","0.6572327044025157","0.6666666666666666","","","","","","","0.6251060220525869","","0.7245508982035929","0.38414634146341464","0.5610859728506787","0.56353591160221","0.6041666666666666","0.7647058823529411","0.5365853658536586","0.27450980392156865","0.908256880733945","0.9233870967741936","0.8453947368421053","0.7835051546391752","0.7025316455696202","0.5559006211180124","","0.47038327526132406","0.2889908256880734","0.20441988950276244","0.08791208791208792","","","","0.5114503816793893","0.4559386973180077","0.7782534246575342","0.6703296703296703","","0.6883116883116883","0.7419354838709677","0.5487804878048781","0.3314285714285714","0.7727272727272727","0.35294117647058826","","6.899798048171089e-8","1074790400","-0.048979416489601135","-0.002271992154419422","0.0050919982604682446","-0.021275535225868225"
"eval_4096_h+v+d1+d2[552]->2048x2->32->32","0.8049568965517241","0.015496307802095544","552","","finished","-","","","2024-08-17T08:10:01.000Z","3433","t7p4kliv","","4096","","","16","","","h+v+d1+d2","","2048","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.5313432835820896","0.6559734513274337","","","0.6222222222222222","0.5757575757575758","","0.4457831325301205","","0.7157894736842105","0.5425531914893617","0.4186046511627907","0.561314791403287","0.3806818181818182","0.6209150326797386","0.7047619047619048","","0.631578947368421","","0.6470588235294118","0.5434426229508197","0.7901234567901234","0.5126582278481012","0.7397660818713451","0.7722772277227723","","0.6818181818181818","0.8021978021978022","0.4841269841269842","0.4117647058823529","0.5697940503432495","0.6540880503144654","0.6862745098039216","","","","","","","0.64715860899067","","0.7125748502994012","0.3475609756097561","0.5972850678733032","0.580110497237569","0.5833333333333334","0.6470588235294118","0.6341463414634146","0.2235294117647059","0.8944954128440367","0.9032258064516128","0.8421052631578947","0.8178694158075601","0.6930379746835443","0.593167701863354","","0.42857142857142855","0.28440366972477066","0.1160220994475138","0.08791208791208792","","","","0.4580152671755725","0.44061302681992337","0.773972602739726","0.7252747252747253","","0.6883116883116883","0.7526881720430108","0.573170731707317","0.2723809523809524","0.75","0.2823529411764706","","2.366630730522683e-8","1074790400","-0.06809055805206299","-0.004962700419127941","-0.0017548496834933758","0.1329510360956192"
"eval_4096_h+v+d1+d2[552]->1024x2->32->32","0.7999730603448276","0.01576963883417193","552","","finished","-","","","2024-08-17T07:20:32.000Z","2963","t7p4kliv","","4096","","","16","","","h+v+d1+d2","","1024","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.4985074626865671","0.629424778761062","","","0.6666666666666666","0.5696969696969697","","0.3855421686746988","","0.6842105263157895","0.5531914893617021","0.27906976744186046","0.5202275600505689","0.3835227272727273","0.5424836601307189","0.6571428571428571","","0.5789473684210527","","0.6588235294117647","0.5155737704918033","0.8271604938271605","0.44936708860759494","0.7192982456140351","0.7326732673267327","","0.6363636363636364","0.7912087912087912","0.4603174603174603","0.4352941176470588","0.5263157894736842","0.5786163522012578","0.5588235294117647","","","","","","","0.6072943172179813","","0.6826347305389222","0.3231707317073171","0.5701357466063348","0.56353591160221","0.6041666666666666","0.6176470588235294","0.5121951219512195","0.2196078431372549","0.8623853211009175","0.842741935483871","0.819078947368421","0.7422680412371134","0.6835443037974683","0.531055900621118","","0.4250871080139373","0.21100917431192664","0.1712707182320442","0.06043956043956044","","","","0.42748091603053434","0.421455938697318","0.7345890410958904","0.6153846153846154","","0.5714285714285714","0.6451612903225806","0.6219512195121951","0.26857142857142857","0.6363636363636364","0.3176470588235294","","2.366630730522683e-8","1074790400","-0.0665392130613327","-0.0069700004532933235","-0.011567113921046255","0.003379683941602707"
"eval_4096_h+v+d1+d2[552]->512x2->32->32","0.7976831896551724","0.01649106892728014","552","","finished","-","","","2024-08-17T06:40:50.000Z","2376","t7p4kliv","","4096","","","16","","","h+v+d1+d2","","512","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.5134328358208955","0.6172566371681416","","","0.6","0.5636363636363636","","0.4578313253012048","","0.7157894736842105","0.5638297872340425","0.3488372093023256","0.5353982300884956","0.3778409090909091","0.5490196078431373","0.6857142857142857","","0.5263157894736842","","0.6235294117647059","0.5393442622950819","0.7901234567901234","0.4936708860759494","0.7222222222222222","0.7524752475247525","","0.625","0.7802197802197802","0.4126984126984127","0.4","0.5308924485125858","0.6069182389937107","0.6568627450980392","","","","","","","0.5894826123833757","","0.688622754491018","0.3353658536585366","0.5610859728506787","0.5414364640883977","0.5416666666666666","0.7647058823529411","0.5365853658536586","0.2431372549019608","0.8669724770642202","0.8911290322580645","0.8355263157894737","0.7457044673539519","0.6487341772151899","0.5279503105590062","","0.39372822299651566","0.21559633027522937","0.19337016574585636","0.0989010989010989","","","","0.4732824427480916","0.40229885057471265","0.7422945205479452","0.5934065934065934","","0.6233766233766234","0.6451612903225806","0.5609756097560976","0.26285714285714284","0.6363636363636364","0.3058823529411765","","2.366630730522683e-8","1074790400","-0.05715686082839966","-0.00006531889084726572","-0.008084355853497982","0.05158602446317673"
"eval_4096_h+v+d1+d2[552]->256x2->32->32","0.794854525862069","0.01834356738254428","552","","finished","-","","","2024-08-17T06:03:26.000Z","2237","t7p4kliv","","4096","","","16","","","h+v+d1+d2","","256","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.4955223880597015","0.6360619469026548","","","0.5777777777777777","0.5515151515151515","","0.43373493975903615","","0.6842105263157895","0.5425531914893617","0.313953488372093","0.5265486725663717","0.3636363636363637","0.5490196078431373","0.7","","0.6052631578947368","","0.611764705882353","0.5188524590163934","0.7283950617283951","0.47468354430379744","0.7251461988304093","0.7524752475247525","","0.6363636363636364","0.7582417582417582","0.5","0.4235294117647059","0.5411899313501144","0.5817610062893082","0.6176470588235294","","","","","","","0.6072943172179813","","0.7065868263473054","0.29878048780487804","0.5384615384615384","0.5193370165745856","0.5416666666666666","0.6764705882352942","0.6097560975609756","0.2784313725490196","0.8853211009174312","0.875","0.8322368421052632","0.7353951890034365","0.6740506329113924","0.5186335403726708","","0.4250871080139373","0.25229357798165136","0.13812154696132595","0.04395604395604396","","","","0.44274809160305345","0.37547892720306514","0.7397260273972602","0.6813186813186813","","0.5974025974025974","0.6881720430107527","0.5121951219512195","0.24761904761904763","0.6363636363636364","0.3058823529411765","","2.366630730522683e-8","1074790400","-0.03260970488190651","-0.009864618070423605","-0.0012700388906523583","0.005125407129526138"
"eval_4096_d1+d2[360]->2048x2->32->32","0.7823275862068966","0.02194759109261213","360","","finished","-","","","2024-08-17T02:16:23.000Z","2886","t7p4kliv","","4096","","","16","","","d1+d2","","2048","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.4805970149253731","0.6194690265486725","","","0.6444444444444445","0.5515151515151515","","0.4578313253012048","","0.6526315789473685","0.4787234042553192","0.2558139534883721","0.5151706700379267","0.3494318181818182","0.5424836601307189","0.7","","0.5526315789473685","","0.5058823529411764","0.4934426229508197","0.7160493827160493","0.4430379746835443","0.6842105263157895","0.7029702970297029","","0.625","0.7912087912087912","0.5634920634920635","0.4","0.5022883295194508","0.5943396226415094","0.5980392156862745","","","","","","","0.5996607294317218","","0.7425149700598802","0.25","0.5429864253393665","0.5303867403314917","0.5416666666666666","0.6470588235294118","0.6097560975609756","0.21176470588235297","0.8761467889908257","0.8790322580645161","0.7960526315789473","0.7216494845360825","0.6708860759493671","0.5372670807453416","","0.3832752613240418","0.2018348623853211","0.13812154696132595","0.04395604395604396","","","","0.44274809160305345","0.3793103448275862","0.7422945205479452","0.6923076923076923","","0.6363636363636364","0.6881720430107527","0.573170731707317","0.2419047619047619","0.6818181818181818","0.2823529411764706","","2.366630730522683e-8","1074790400","-0.08034958690404892","-0.0012336068321019411","-0.017990943044424057","-0.05213271081447601"
"eval_4096_d1+d2[360]->1024x2->32->32","0.7805765086206896","0.022284083475824445","360","","finished","-","","","2024-08-17T01:45:23.000Z","1852","t7p4kliv","","4096","","","16","","","d1+d2","","1024","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.4955223880597015","0.6061946902654868","","","0.7111111111111111","0.5818181818181818","","0.3734939759036144","","0.631578947368421","0.5212765957446809","0.27906976744186046","0.5221238938053098","0.35511363636363635","0.5424836601307189","0.6904761904761905","","0.5263157894736842","","0.5647058823529412","0.4967213114754098","0.7654320987654321","0.4620253164556962","0.695906432748538","0.7425742574257426","","0.6136363636363636","0.7912087912087912","0.5396825396825397","0.38823529411764707","0.5183066361556065","0.5723270440251572","0.5882352941176471","","","","","","","0.5988125530110263","","0.7425149700598802","0.2926829268292683","0.5339366515837104","0.569060773480663","0.4166666666666667","0.6764705882352942","0.5853658536585366","0.2196078431372549","0.8669724770642202","0.8830645161290323","0.7993421052631579","0.7353951890034365","0.6867088607594937","0.5248447204968945","","0.39372822299651566","0.16972477064220184","0.13812154696132595","0.054945054945054944","","","","0.4351145038167939","0.4099616858237548","0.7294520547945206","0.6923076923076923","","0.5974025974025974","0.7204301075268817","0.6219512195121951","0.2495238095238095","0.7272727272727273","0.3411764705882353","","2.366630730522683e-8","1074790400","-0.07697214931249619","-0.010513056069612505","-0.008773989975452423","-0.01393984630703926"
"eval_4096_d1+d2[360]->512x2->32->32","0.775457974137931","0.02369868268579012","360","","finished","-","","","2024-08-17T01:22:11.000Z","1383","t7p4kliv","","4096","","","16","","","d1+d2","","512","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.48955223880597015","0.6117256637168141","","","0.7111111111111111","0.5515151515151515","","0.4457831325301205","","0.631578947368421","0.4148936170212766","0.32558139534883723","0.5145385587863464","0.3210227272727273","0.5620915032679739","0.680952380952381","","0.5789473684210527","","0.5529411764705883","0.4959016393442623","0.7283950617283951","0.4620253164556962","0.6783625730994152","0.6831683168316832","","0.5795454545454546","0.7802197802197802","0.5079365079365079","0.3411764705882353","0.517162471395881","0.5628930817610063","0.5980392156862745","","","","","","","0.5937234944868532","","0.7245508982035929","0.2682926829268293","0.5475113122171946","0.5359116022099447","0.4166666666666667","0.6470588235294118","0.6829268292682927","0.21176470588235297","0.9036697247706422","0.8467741935483871","0.8026315789473685","0.7250859106529209","0.6582278481012658","0.5062111801242236","","0.4181184668989547","0.19724770642201836","0.1270718232044199","0.038461538461538464","","","","0.42748091603053434","0.39846743295019155","0.7320205479452054","0.7252747252747253","","0.5584415584415584","0.6774193548387096","0.5609756097560976","0.22666666666666663","0.7045454545454546","0.3058823529411765","","2.366630730522683e-8","1074790400","-0.06377754360437393","-0.005805057007819414","-0.01113825850188732","-0.03127935156226158"
"eval_4096_d1+d2[360]->256x2->32->32","0.7716864224137931","0.025069505434657913","360","","finished","-","","","2024-08-17T01:00:02.000Z","1320","t7p4kliv","","4096","","","16","","","d1+d2","","256","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.4925373134328358","0.6061946902654868","","","0.6222222222222222","0.5575757575757576","","0.39759036144578314","","0.631578947368421","0.5106382978723404","0.26744186046511625","0.5082174462705437","0.3409090909090909","0.5555555555555556","0.6619047619047619","","0.7105263157894737","","0.5411764705882353","0.4836065573770491","0.691358024691358","0.4240506329113924","0.6900584795321637","0.7029702970297029","","0.625","0.8131868131868132","0.5238095238095238","0.4235294117647059","0.5194508009153318","0.559748427672956","0.6078431372549019","","","","","","","0.5945716709075488","","0.7005988023952096","0.25609756097560976","0.5475113122171946","0.5469613259668509","0.4166666666666667","0.7647058823529411","0.6097560975609756","0.17647058823529413","0.8899082568807339","0.875","0.7894736842105263","0.718213058419244","0.6392405063291139","0.4968944099378882","","0.36585365853658536","0.21559633027522937","0.13812154696132595","0.04945054945054945","","","","0.3740458015267176","0.4099616858237548","0.708904109589041","0.6923076923076923","","0.5974025974025974","0.7204301075268817","0.573170731707317","0.24","0.7727272727272727","0.24705882352941175","","2.366630730522683e-8","1074790400","-0.04907232150435448","0.0005996784311719239","-0.009974266402423382","0.004152041859924793"
"eval_4096_h+v[192]->512x2->32->32","0.7502693965517241","0.022362035655532964","192","","finished","-","","","2024-08-16T18:08:52.000Z","1416","t7p4kliv","","4096","","","16","","","h+v","","512","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.47761194029850745","0.4579646017699115","","","0.4666666666666667","0.503030303030303","","0.3493975903614458","","0.4842105263157895","0.3723404255319149","0.26744186046511625","0.4709228824273072","0.3181818181818182","0.5163398692810458","0.5095238095238095","","0.631578947368421","","0.4823529411764706","0.5","0.654320987654321","0.3924050632911392","0.5526315789473685","0.6138613861386139","","0.5340909090909091","0.6593406593406593","0.42063492063492064","0.4588235294117647","0.43935926773455375","0.5314465408805031","0.5490196078431373","","","","","","","0.46140797285835455","","0.3473053892215569","0.2865853658536585","0.4705882352941176","0.5414364640883977","0.4791666666666667","0.7058823529411765","0.5365853658536586","0.1568627450980392","0.7477064220183486","0.717741935483871","0.6842105263157895","0.6357388316151202","0.5569620253164557","0.4440993788819876","","0.30662020905923343","0.1834862385321101","0.13259668508287292","0.038461538461538464","","","","0.42748091603053434","0.3793103448275862","0.6164383561643836","0.6043956043956044","","0.5324675324675324","0.5483870967741935","0.5121951219512195","0.2057142857142857","0.6363636363636364","0.25882352941176473","","2.366630730522683e-8","1074790400","-0.060973696410655975","0.0004753911052830518","-0.0017816078616306186","0.0218525268137455"
"eval_4096_h+v[192]->1024x2->32->32","0.7446120689655172","0.0214702911907807","192","","finished","-","","","2024-08-16T18:32:34.000Z","1951","t7p4kliv","","4096","","","16","","","h+v","","1024","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.4597014925373134","0.47123893805309736","","","0.4666666666666667","0.503030303030303","","0.3253012048192771","","0.4842105263157895","0.32978723404255317","0.2441860465116279","0.4715549936788875","0.32670454545454547","0.5555555555555556","0.49523809523809526","","0.5","","0.4","0.5065573770491804","0.6049382716049383","0.3987341772151899","0.5847953216374269","0.6732673267326733","","0.5568181818181818","0.6593406593406593","0.4047619047619048","0.5294117647058824","0.4450800915331808","0.5408805031446541","0.5784313725490197","","","","","","","0.452078032230704","","0.4131736526946107","0.3231707317073171","0.4479638009049774","0.4972375690607735","0.5416666666666666","0.6764705882352942","0.4878048780487805","0.19607843137254904","0.7981651376146789","0.7620967741935484","0.6743421052631579","0.6116838487972509","0.5316455696202531","0.40372670807453415","","0.3310104529616725","0.22477064220183487","0.14917127071823205","0.03296703296703297","","","","0.4198473282442748","0.32567049808429116","0.6138698630136986","0.6263736263736264","","0.5844155844155844","0.5483870967741935","0.47560975609756095","0.21904761904761905","0.5681818181818182","0.3058823529411765","","2.366630730522683e-8","1074790400","-0.06495245546102524","0.0016623291885480285","-0.01358596794307232","-0.03752194717526436"
"eval_4096_h+v[192]->2048x2->32->32","0.7394935344827587","0.021096842261613347","192","","finished","-","","","2024-08-16T19:05:12.000Z","3608","t7p4kliv","","4096","","","16","","","h+v","","2048","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.4955223880597015","0.4944690265486726","","","0.4444444444444444","0.5515151515151515","","0.3493975903614458","","0.5578947368421052","0.46808510638297873","0.23255813953488372","0.4854614412136536","0.3465909090909091","0.5424836601307189","0.6","","0.42105263157894735","","0.4941176470588235","0.5057377049180328","0.654320987654321","0.4113924050632912","0.6052631578947368","0.6039603960396039","","0.5227272727272727","0.7142857142857143","0.4047619047619048","0.4235294117647059","0.459954233409611","0.5220125786163522","0.5686274509803921","","","","","","","0.4843087362171331","","0.4790419161676646","0.2926829268292683","0.4841628959276018","0.56353591160221","0.5208333333333334","0.7647058823529411","0.4634146341463415","0.19215686274509805","0.7935779816513762","0.7983870967741935","0.694078947368421","0.6460481099656358","0.5506329113924051","0.4627329192546584","","0.33797909407665505","0.22477064220183487","0.12154696132596685","0.038461538461538464","","","","0.44274809160305345","0.39080459770114945","0.6335616438356164","0.6153846153846154","","0.5454545454545454","0.5376344086021505","0.5853658536585366","0.24","0.6136363636363636","0.25882352941176473","","2.366630730522683e-8","1074790400","-0.10376206040382384","-0.0008320619817823172","-0.003319951007142663","0.02421867847442627"
"eval_4096_h+v[192]->256x2->32->32","0.7300646551724138","0.02346998863504268","192","","finished","-","","","2024-08-16T17:46:40.000Z","1325","t7p4kliv","","4096","","","16","","","h+v","","256","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.4417910447761194","0.4480088495575221","","","0.4222222222222222","0.4787878787878787","","0.3493975903614458","","0.49473684210526314","0.32978723404255317","0.19767441860465115","0.4551201011378002","0.2869318181818182","0.5163398692810458","0.5285714285714286","","0.5","","0.5058823529411764","0.4745901639344262","0.6296296296296297","0.3670886075949367","0.5847953216374269","0.6534653465346535","","0.5454545454545454","0.6373626373626373","0.42857142857142855","0.3647058823529411","0.41647597254004576","0.5","0.5294117647058824","","","","","","","0.45038167938931295","","0.3892215568862275","0.2682926829268293","0.4298642533936652","0.5082872928176796","0.5208333333333334","0.7647058823529411","0.6341463414634146","0.1450980392156863","0.8119266055045872","0.7540322580645161","0.6677631578947368","0.5876288659793815","0.5189873417721519","0.37577639751552794","","0.29965156794425085","0.17889908256880735","0.09944751381215468","0.054945054945054944","","","","0.3816793893129771","0.3333333333333333","0.6095890410958904","0.5934065934065934","","0.5584415584415584","0.5053763440860215","0.524390243902439","0.1904761904761905","0.6363636363636364","0.21176470588235297","","2.366630730522683e-8","1074790400","-0.04265309497714043","-0.0020244212355464697","-0.0011862439569085836","0.031571030616760254"