"Name","Puzzles/accuracy","Puzzles/moveAccuracy (Max)","ID","Agent","State","User","Group","Job Type","Tags","Created","Updated","End Time","Runtime","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","batch-size","batch_size","batches_per_epoch","batches_per_step","checkpoint_interval","command","feature-set","feature_set","ft-size","ft_size","l1-size","l1_size","l2-size","l2_size","learning-rate","learning_rate","max_samples","method","metric.goal","metric.name","name","num_features","parameters.batch-sizes","parameters.feature-sets","parameters.ft-sizes","parameters.l1-sizes","parameters.l2-sizes","parameters.learning-rates","parameters.wandb-projects","program","puzzle_interval","steps","wandb-project","wandb_project","Puzzles/advancedPawn","Puzzles/advantage","Puzzles/anastasiaMate","Puzzles/arabianMate","Puzzles/attackingF2F7","Puzzles/attraction","Puzzles/backRankMate","Puzzles/bishopEndgame","Puzzles/bodenMate","Puzzles/capturingDefender","Puzzles/castling","Puzzles/clearance","Puzzles/crushing","Puzzles/defensiveMove","Puzzles/deflection","Puzzles/discoveredAttack","Puzzles/doubleBishopMate","Puzzles/doubleCheck","Puzzles/dovetailMate","Puzzles/enPassant","Puzzles/endgame","Puzzles/equality","Puzzles/exposedKing","Puzzles/fork","Puzzles/hangingPiece","Puzzles/hookMate","Puzzles/interference","Puzzles/intermezzo","Puzzles/kingsideAttack","Puzzles/knightEndgame","Puzzles/long","Puzzles/master","Puzzles/masterVsMaster","Puzzles/mate","Puzzles/mateIn1","Puzzles/mateIn2","Puzzles/mateIn3","Puzzles/mateIn4","Puzzles/mateIn5","Puzzles/middlegame","Puzzles/oneMove","Puzzles/opening","Puzzles/pawnEndgame","Puzzles/pin","Puzzles/promotion","Puzzles/queenEndgame","Puzzles/queenRookEndgame","Puzzles/queensideAttack","Puzzles/quietMove","Puzzles/rating1000to1199","Puzzles/rating1200to1399","Puzzles/rating1400to1599","Puzzles/rating1600to1799","Puzzles/rating1800to1999","Puzzles/rating2000to2199","Puzzles/rating200to399","Puzzles/rating2200to2399","Puzzles/rating2400to2599","Puzzles/rating2600to2799","Puzzles/rating2800to2999","Puzzles/rating400to599","Puzzles/rating600to799","Puzzles/rating800to999","Puzzles/rookEndgame","Puzzles/sacrifice","Puzzles/short","Puzzles/skewer","Puzzles/smotheredMate","Puzzles/superGM","Puzzles/trappedPiece","Puzzles/underPromotion","Puzzles/veryLong","Puzzles/xRayAttack","Puzzles/zugzwang","Train/loss","Train/loss.min","Train/lr","Train/samples","Weight/mean-f1","Weight/mean-l1","Weight/mean-l2","Weight/mean-out"
"eval_8192_half-piece[768]->2048x2->32->32","","0.8533135775862069","loe7ckgr","","finished","","","train","","2024-08-09T06:28:57.000Z","2024-08-09T07:11:34.000Z","2024-08-09T07:11:34.000Z","2557","5j1lqfku","DESKTOP-3UFOC32","","6e7bfd46228587e48edc7a762ebf5cb3704f5521","","","","8192","8192","","","16","","half-piece","half-piece","2048","2048","32","32","32","32","0.0015","0.0015","1073741824","eval","","","","768","","","","","","","","","32","1024","cs-master-thesis","cs-master-thesis","0.6388059701492538","0.7654867256637168","","","0.7111111111111111","0.6545454545454545","","0.5421686746987951","","0.8421052631578947","0.7340425531914894","0.46511627906976744","0.6346396965865992","0.4886363636363637","0.6666666666666666","0.7714285714285715","","0.7105263157894737","","0.7529411764705882","0.6213114754098361","0.8518518518518519","0.5189873417721519","0.827485380116959","0.8712871287128713","","0.7045454545454546","0.8901098901098901","0.6746031746031746","0.4352941176470588","0.6670480549199085","0.7169811320754716","0.7254901960784313","","","","","","","0.7319762510602206","","0.8562874251497006","0.4512195121951219","0.665158371040724","0.6574585635359116","0.625","0.7352941176470589","0.6341463414634146","0.30980392156862746","0.9357798165137616","0.9637096774193548","0.9078947368421052","0.8969072164948454","0.7911392405063291","0.7111801242236024","","0.578397212543554","0.3669724770642202","0.2430939226519337","0.08791208791208792","","","","0.6030534351145038","0.5363984674329502","0.8381849315068494","0.7802197802197802","","0.7532467532467533","0.8817204301075269","0.7073170731707317","0.38666666666666666","0.7727272727272727","0.4588235294117647","","0.009941895717929585","9.856854354530129e-8","1074790400","-0.05488423630595207","0.0035263376776129007","0.0026218516286462545","-0.0244363471865654"
"eval_8192_half-piece[768]->1024x2->32->32","","0.8472521551724138","sjiyghb1","","finished","","","train","","2024-08-09T06:03:23.000Z","2024-08-09T06:28:49.000Z","2024-08-09T06:28:49.000Z","1526","5j1lqfku","DESKTOP-3UFOC32","","6e7bfd46228587e48edc7a762ebf5cb3704f5521","","","","8192","8192","","","16","","half-piece","half-piece","1024","1024","32","32","32","32","0.0015","0.0015","1073741824","eval","","","","768","","","","","","","","","32","1024","cs-master-thesis","cs-master-thesis","0.6328358208955224","0.7599557522123894","","","0.7111111111111111","0.6666666666666666","","0.4819277108433735","","0.8631578947368421","0.6914893617021277","0.5116279069767442","0.6308470290771175","0.4517045454545454","0.7189542483660131","0.780952380952381","","0.7105263157894737","","0.7411764705882353","0.6163934426229508","0.8395061728395061","0.5506329113924051","0.8333333333333334","0.8118811881188119","","0.7386363636363636","0.8681318681318682","0.626984126984127","0.5058823529411764","0.6727688787185355","0.6855345911949685","0.696078431372549","","","","","","","0.7285835453774385","","0.844311377245509","0.4085365853658536","0.6606334841628959","0.6685082872928176","0.6875","0.7941176470588235","0.6341463414634146","0.30196078431372547","0.944954128440367","0.9596774193548387","0.8980263157894737","0.9003436426116839","0.7911392405063291","0.6739130434782609","","0.578397212543554","0.3486238532110092","0.2430939226519337","0.1153846153846154","","","","0.5267175572519084","0.5440613026819924","0.8253424657534246","0.7692307692307693","","0.7532467532467533","0.8709677419354839","0.7073170731707317","0.3828571428571429","0.8409090909090909","0.4235294117647059","","0.010787145198264623","2.366630730522683e-8","1074790400","-0.04227512329816818","0.0034612384624779224","0.001761031802743673","-0.0007673539221286774"
"eval_8192_half-piece[768]->512x2->32->32","","0.8372844827586207","38juybwh","","finished","","","train","","2024-08-09T05:46:57.000Z","2024-08-09T06:03:15.000Z","2024-08-09T06:03:15.000Z","978","5j1lqfku","DESKTOP-3UFOC32","","6e7bfd46228587e48edc7a762ebf5cb3704f5521","","","","8192","8192","","","16","","half-piece","half-piece","512","512","32","32","32","32","0.0015","0.0015","1073741824","eval","","","","768","","","","","","","","","32","1024","cs-master-thesis","cs-master-thesis","0.573134328358209","0.7378318584070797","","","0.7555555555555555","0.6545454545454545","","0.42168674698795183","","0.8631578947368421","0.6702127659574468","0.43023255813953487","0.606826801517067","0.4715909090909091","0.6405228758169934","0.7904761904761904","","0.7894736842105263","","0.7411764705882353","0.5901639344262295","0.8395061728395061","0.5063291139240507","0.8070175438596491","0.8118811881188119","","0.7159090909090909","0.8241758241758241","0.6507936507936508","0.4470588235294118","0.6372997711670481","0.6666666666666666","0.6470588235294118","","","","","","","0.7082273112807463","","0.8383233532934131","0.4207317073170731","0.6515837104072398","0.6077348066298343","0.5833333333333334","0.7941176470588235","0.5853658536585366","0.28627450980392155","0.944954128440367","0.9435483870967742","0.8914473684210527","0.8487972508591065","0.759493670886076","0.6583850931677019","","0.5296167247386759","0.3394495412844037","0.2209944751381215","0.1043956043956044","","","","0.4961832061068702","0.5287356321839081","0.815068493150685","0.7142857142857143","","0.6493506493506493","0.8387096774193549","0.6341463414634146","0.35428571428571426","0.7272727272727273","0.4352941176470588","","0.01245054721221095","2.366630730522683e-8","1074790400","-0.03664367645978928","0.00021347829897422343","0.0098542096093297","0.048375844955444336"
"eval_8192_half-piece[768]->256x2->32->32","","0.8283943965517241","un6e66ft","","finished","","","train","","2024-08-09T05:34:18.000Z","2024-08-09T05:46:49.000Z","2024-08-09T05:46:49.000Z","751","5j1lqfku","DESKTOP-3UFOC32","","6e7bfd46228587e48edc7a762ebf5cb3704f5521","","","","8192","8192","","","16","","half-piece","half-piece","256","256","32","32","32","32","0.0015","0.0015","1073741824","eval","","","","768","","","","","","","","","32","1024","cs-master-thesis","cs-master-thesis","0.5283582089552239","0.7168141592920354","","","0.6888888888888889","0.6181818181818182","","0.3373493975903614","","0.8","0.6702127659574468","0.43023255813953487","0.5847029077117573","0.3920454545454546","0.6143790849673203","0.7523809523809524","","0.6578947368421053","","0.7058823529411765","0.5672131147540984","0.8395061728395061","0.5189873417721519","0.804093567251462","0.7821782178217822","","0.6931818181818182","0.8681318681318682","0.6031746031746031","0.4117647058823529","0.6361556064073226","0.6729559748427673","0.7058823529411765","","","","","","","0.6887192536047498","","0.8203592814371258","0.3597560975609756","0.6334841628959276","0.5469613259668509","0.5208333333333334","0.7647058823529411","0.6097560975609756","0.2392156862745098","0.9587155963302753","0.9435483870967742","0.8651315789473685","0.852233676975945","0.7468354430379747","0.6024844720496895","","0.4912891986062718","0.28440366972477066","0.20994475138121543","0.08791208791208792","","","","0.4885496183206106","0.47126436781609193","0.797945205479452","0.7362637362637363","","0.7142857142857143","0.8387096774193549","0.6097560975609756","0.2914285714285714","0.7272727272727273","0.38823529411764707","","0.014473519113380462","2.366630730522683e-8","1074790400","-0.029410138726234436","-0.010269120335578918","0.002087381202727556","0.0487622432410717"
"eval_4096_half-king-piece[40960]->2048x2->32->32","","0.7808459051724138","2wj8376r","","finished","","","train","","2024-08-08T22:57:59.000Z","2024-08-09T05:34:09.000Z","2024-08-09T05:34:09.000Z","23770","5j1lqfku","DESKTOP-3UFOC32","","6e7bfd46228587e48edc7a762ebf5cb3704f5521","","","","4096","4096","","","16","","half-king-piece","half-king-piece","2048","2048","32","32","32","32","0.0015","0.0015","1073741824","eval","","","","40960","","","","","","","","","32","1024","cs-master-thesis","cs-master-thesis","0.4835820895522388","0.6349557522123894","","","0.7111111111111111","0.6666666666666666","","0.27710843373493976","","0.6736842105263158","0.3404255319148936","0.4186046511627907","0.5252844500632111","0.2784090909090909","0.6339869281045751","0.6904761904761905","","0.631578947368421","","0.5882352941176471","0.4901639344262295","0.7037037037037037","0.4873417721518987","0.7573099415204678","0.7128712871287128","","0.6590909090909091","0.7802197802197802","0.626984126984127","0.35294117647058826","0.5377574370709383","0.5849056603773585","0.5882352941176471","","","","","","","0.6259541984732825","","0.7544910179640718","0.3170731707317073","0.5656108597285068","0.5193370165745856","0.3958333333333333","0.7058823529411765","0.6097560975609756","0.1725490196078431","0.9128440366972476","0.8709677419354839","0.8355263157894737","0.7560137457044673","0.6645569620253164","0.5434782608695652","","0.3693379790940767","0.22018348623853212","0.1270718232044199","0.06043956043956044","","","","0.40458015267175573","0.48659003831417624","0.7345890410958904","0.6923076923076923","","0.6623376623376623","0.7311827956989247","0.5487804878048781","0.25523809523809526","0.75","0.2823529411764706","","0.011228781400859589","2.873718470708493e-7","1074790400","-0.015964994207024574","-0.004923524800688028","-0.045113615691661835","-0.05177001655101776"
"eval_4096_half-king-piece[40960]->1024x2->32->32","","0.7808459051724138","1df07xqa","","finished","","","train","","2024-08-08T19:32:41.000Z","2024-08-08T22:57:49.000Z","2024-08-08T22:57:49.000Z","12308","5j1lqfku","DESKTOP-3UFOC32","","6e7bfd46228587e48edc7a762ebf5cb3704f5521","","","","4096","4096","","","16","","half-king-piece","half-king-piece","1024","1024","32","32","32","32","0.0015","0.0015","1073741824","eval","","","","40960","","","","","","","","","32","1024","cs-master-thesis","cs-master-thesis","0.4746268656716418","0.629424778761062","","","0.7555555555555555","0.6727272727272727","","0.3253012048192771","","0.6210526315789474","0.4148936170212766","0.3488372093023256","0.5075853350189633","0.30113636363636365","0.6013071895424836","0.7","","0.7105263157894737","","0.6352941176470588","0.4786885245901639","0.8024691358024691","0.4556962025316456","0.7573099415204678","0.6534653465346535","","0.6477272727272727","0.7912087912087912","0.5873015873015873","0.35294117647058826","0.5366132723112128","0.5849056603773585","0.6274509803921569","","","","","","","0.6191687871077184","","0.7365269461077845","0.25609756097560976","0.5113122171945701","0.4861878453038674","0.4166666666666667","0.7058823529411765","0.6341463414634146","0.18823529411764703","0.9220183486238532","0.8951612903225806","0.8026315789473685","0.7560137457044673","0.6170886075949367","0.4906832298136646","","0.39372822299651566","0.2018348623853211","0.13812154696132595","0.08241758241758242","","","","0.3511450381679389","0.48659003831417624","0.723458904109589","0.7362637362637363","","0.6103896103896104","0.6881720430107527","0.5487804878048781","0.2342857142857143","0.7272727272727273","0.24705882352941175","","0.011611577461735578","2.873718470708493e-7","1074790400","-0.018679583445191383","-0.007047418504953384","-0.009719261899590492","-0.07894891500473022"
"eval_4096_half-king-piece[40960]->512x2->32->32","","0.7847521551724138","b2dk6yhb","","finished","","","train","","2024-08-08T17:19:38.000Z","2024-08-08T19:32:34.000Z","2024-08-08T19:32:34.000Z","7976","5j1lqfku","DESKTOP-3UFOC32","","6e7bfd46228587e48edc7a762ebf5cb3704f5521","","","","4096","4096","","","16","","half-king-piece","half-king-piece","512","512","32","32","32","32","0.0015","0.0015","1073741824","eval","","","","40960","","","","","","","","","32","1024","cs-master-thesis","cs-master-thesis","0.47761194029850745","0.6316371681415929","","","0.7555555555555555","0.6787878787878788","","0.3253012048192771","","0.7157894736842105","0.30851063829787234","0.5","0.5265486725663717","0.26136363636363635","0.6209150326797386","0.680952380952381","","0.5789473684210527","","0.5882352941176471","0.4918032786885246","0.7283950617283951","0.43670886075949367","0.7426900584795322","0.6336633663366337","","0.6704545454545454","0.7802197802197802","0.6031746031746031","0.3176470588235294","0.5366132723112128","0.610062893081761","0.6568627450980392","","","","","","","0.6234096692111959","","0.7604790419161677","0.2926829268292683","0.5701357466063348","0.5193370165745856","0.375","0.7352941176470589","0.5609756097560976","0.1803921568627451","0.9220183486238532","0.8991935483870968","0.8519736842105263","0.7560137457044673","0.6613924050632911","0.4968944099378882","","0.3902439024390244","0.1926605504587156","0.12154696132596685","0.08241758241758242","","","","0.40458015267175573","0.5134099616858238","0.7371575342465754","0.7252747252747253","","0.6363636363636364","0.7634408602150538","0.5975609756097561","0.25333333333333335","0.7727272727272727","0.2823529411764706","","0.012415012817655224","4.8298586337197624e-8","1074790400","-0.0231535192579031","0.0016203878913074732","-0.020616263151168823","0.09581916779279707"
"eval_4096_half-king-piece[40960]->256x2->32->32","","0.7839439655172413","pilsi3dx","","finished","","","train","","2024-08-08T15:40:32.000Z","2024-08-08T17:19:30.000Z","2024-08-08T17:19:30.000Z","5938","5j1lqfku","DESKTOP-3UFOC32","","6e7bfd46228587e48edc7a762ebf5cb3704f5521","","","","4096","4096","","","16","","half-king-piece","half-king-piece","256","256","32","32","32","32","0.0015","0.0015","1073741824","eval","","","","40960","","","","","","","","","32","1024","cs-master-thesis","cs-master-thesis","0.5134328358208955","0.6327433628318584","","","0.7555555555555555","0.7090909090909091","","0.3373493975903614","","0.6631578947368421","0.2978723404255319","0.43023255813953487","0.5252844500632111","0.29829545454545453","0.6470588235294118","0.719047619047619","","0.5789473684210527","","0.5764705882352941","0.5016393442622951","0.7901234567901234","0.47468354430379744","0.7573099415204678","0.6435643564356436","","0.6704545454545454","0.7912087912087912","0.5714285714285714","0.4","0.5434782608695652","0.5974842767295597","0.6078431372549019","","","","","","","0.6166242578456319","","0.7664670658682635","0.29878048780487804","0.5520361990950227","0.56353591160221","0.4791666666666667","0.7352941176470589","0.6341463414634146","0.2","0.9311926605504588","0.8951612903225806","0.8388157894736842","0.7422680412371134","0.6772151898734177","0.515527950310559","","0.397212543554007","0.2339449541284404","0.11049723756906076","0.03296703296703297","","","","0.3969465648854962","0.4942528735632184","0.7294520547945206","0.7252747252747253","","0.6103896103896104","0.7419354838709677","0.6219512195121951","0.26666666666666666","0.7727272727272727","0.35294117647058826","","0.013790367491310462","2.366630730522683e-8","1074790400","-0.02019900642335415","-0.003699990687891841","0.004858702886849642","-0.029620375484228138"
"eval_4096_half-piece[768]->2048x2->32->32","","0.8541217672413793","jlr4pn0h","","finished","","","train","","2024-08-08T14:57:21.000Z","2024-08-08T15:40:24.000Z","2024-08-08T15:40:24.000Z","2583","5j1lqfku","DESKTOP-3UFOC32","","6e7bfd46228587e48edc7a762ebf5cb3704f5521","","","","4096","4096","","","16","","half-piece","half-piece","2048","2048","32","32","32","32","0.0015","0.0015","1073741824","eval","","","","768","","","","","","","","","32","1024","cs-master-thesis","cs-master-thesis","0.6179104477611941","0.7654867256637168","","","0.7111111111111111","0.6727272727272727","","0.4819277108433735","","0.8631578947368421","0.7127659574468085","0.5116279069767442","0.6327433628318584","0.5056818181818182","0.6797385620915033","0.7761904761904762","","0.6578947368421053","","0.7294117647058823","0.6163934426229508","0.8765432098765432","0.5379746835443038","0.8157894736842105","0.8415841584158416","","0.7386363636363636","0.8901098901098901","0.6111111111111112","0.5176470588235295","0.6590389016018307","0.7264150943396226","0.7647058823529411","","","","","","","0.7379134860050891","","0.844311377245509","0.4573170731707317","0.6515837104072398","0.6574585635359116","0.5625","0.7941176470588235","0.6829268292682927","0.34509803921568627","0.9357798165137616","0.9516129032258064","0.9111842105263158","0.8831615120274914","0.7879746835443038","0.7111801242236024","","0.5958188153310104","0.3532110091743119","0.2430939226519337","0.10989010989010987","","","","0.5725190839694656","0.5517241379310345","0.8424657534246576","0.7692307692307693","","0.7922077922077922","0.8602150537634409","0.6829268292682927","0.38857142857142857","0.7727272727272727","0.4588235294117647","","0.010040467717772115","2.366630730522683e-8","1074790400","-0.06593304127454758","-0.00249240268021822","-0.018620042130351067","0.03552171587944031"
"eval_4096_half-piece[768]->1024x2->32->32","","0.8491379310344828","5fn6kip1","","finished","","","train","","2024-08-08T14:33:00.000Z","2024-08-08T14:57:16.000Z","2024-08-08T14:57:16.000Z","1456","5j1lqfku","DESKTOP-3UFOC32","","6e7bfd46228587e48edc7a762ebf5cb3704f5521","","","","4096","4096","","","16","","half-piece","half-piece","1024","1024","32","32","32","32","0.0015","0.0015","1073741824","eval","","","","768","","","","","","","","","32","1024","cs-master-thesis","cs-master-thesis","0.5791044776119403","0.7466814159292036","","","0.7333333333333333","0.6606060606060606","","0.4698795180722892","","0.8736842105263158","0.6914893617021277","0.4418604651162791","0.6156763590391909","0.4715909090909091","0.6535947712418301","0.7714285714285715","","0.6578947368421053","","0.7294117647058823","0.601639344262295","0.8148148148148148","0.4810126582278481","0.7923976608187134","0.8118811881188119","","0.75","0.8131868131868132","0.6111111111111112","0.4823529411764706","0.648741418764302","0.7138364779874213","0.7352941176470589","","","","","","","0.7175572519083969","","0.8023952095808383","0.39634146341463417","0.665158371040724","0.6022099447513812","0.5833333333333334","0.7647058823529411","0.6341463414634146","0.26666666666666666","0.9495412844036696","0.9516129032258064","0.9013157894736842","0.8934707903780069","0.7753164556962026","0.6366459627329193","","0.5296167247386759","0.3394495412844037","0.2320441988950276","0.10989010989010987","","","","0.5267175572519084","0.5057471264367817","0.8279109589041096","0.7362637362637363","","0.7792207792207793","0.8709677419354839","0.6341463414634146","0.34476190476190477","0.7954545454545454","0.35294117647058826","","0.01078849231271306","4.8298586337197624e-8","1074790400","-0.061541106551885605","0.0068178013898432255","-0.001414293423295021","-0.013480862602591516"
"eval_4096_half-piece[768]->512x2->32->32","","0.8399784482758621","1l7y8an1","","finished","","","train","","2024-08-08T14:15:50.000Z","2024-08-08T14:32:55.000Z","2024-08-08T14:32:55.000Z","1025","5j1lqfku","DESKTOP-3UFOC32","","6e7bfd46228587e48edc7a762ebf5cb3704f5521","","","","4096","4096","","","16","","half-piece","half-piece","512","512","32","32","32","32","0.0015","0.0015","1073741824","eval","","","","768","","","","","","","","","32","1024","cs-master-thesis","cs-master-thesis","0.5761194029850746","0.7511061946902655","","","0.8","0.6909090909090909","","0.42168674698795183","","0.8315789473684211","0.6808510638297872","0.5116279069767442","0.606826801517067","0.4403409090909091","0.6405228758169934","0.7476190476190476","","0.7368421052631579","","0.7176470588235294","0.589344262295082","0.8641975308641975","0.4873417721518987","0.8128654970760234","0.8118811881188119","","0.7045454545454546","0.8461538461538461","0.6428571428571429","0.5058823529411764","0.6441647597254004","0.6855345911949685","0.6862745098039216","","","","","","","0.7217981340118744","","0.8263473053892215","0.4024390243902439","0.6832579185520362","0.6132596685082873","0.5833333333333334","0.7647058823529411","0.5853658536585366","0.29411764705882354","0.9357798165137616","0.9596774193548387","0.8947368421052632","0.865979381443299","0.7784810126582279","0.6894409937888198","","0.5365853658536586","0.2981651376146789","0.20441988950276244","0.1043956043956044","","","","0.5114503816793893","0.5402298850574713","0.824486301369863","0.7692307692307693","","0.7272727272727273","0.8279569892473119","0.6585365853658537","0.3485714285714286","0.7727272727272727","0.4","","0.01225409722974291","2.366630730522683e-8","1074790400","-0.04984080418944359","-0.00713800685480237","-0.0052971430122852325","-0.005162477493286133"
"eval_4096_half-piece[768]->256x2->32->32","","0.8287984913793104","pxjl7n7a","","finished","","","train","","2024-08-08T14:01:52.000Z","2024-08-08T14:15:44.000Z","2024-08-08T14:15:44.000Z","832","5j1lqfku","DESKTOP-3UFOC32","","6e7bfd46228587e48edc7a762ebf5cb3704f5521","","","","4096","4096","","","16","","half-piece","half-piece","256","256","32","32","32","32","0.0015","0.0015","1073741824","eval","","","","768","","","","","","","","","32","1024","cs-master-thesis","cs-master-thesis","0.564179104477612","0.7300884955752213","","","0.7333333333333333","0.6303030303030303","","0.40963855421686746","","0.8","0.7021276595744681","0.5","0.5941845764854614","0.4318181818181818","0.6535947712418301","0.7857142857142857","","0.7105263157894737","","0.7294117647058823","0.5729508196721311","0.7901234567901234","0.5063291139240507","0.7953216374269005","0.7623762376237624","","0.7159090909090909","0.8351648351648352","0.626984126984127","0.4588235294117647","0.6395881006864989","0.6635220125786163","0.6470588235294118","","","","","","","0.7056827820186599","","0.7964071856287425","0.32926829268292684","0.6561085972850679","0.5911602209944752","0.5208333333333334","0.8235294117647058","0.6585365853658537","0.25882352941176473","0.9357798165137616","0.935483870967742","0.868421052631579","0.8281786941580757","0.7658227848101266","0.6645962732919255","","0.519163763066202","0.3073394495412844","0.2154696132596685","0.06593406593406594","","","","0.4885496183206106","0.5095785440613027","0.8056506849315068","0.7582417582417582","","0.7012987012987013","0.8064516129032258","0.6707317073170732","0.31238095238095237","0.7272727272727273","0.3647058823529411","","0.014122169483016478","2.366630730522683e-8","1074790400","-0.036885350942611694","-0.003073738655075431","0.0012795438524335625","-0.05444251373410225"
"eval_1024_half-king-piece[40960]->2048x2->32->32","","0.7693965517241379","3n7uff29","","finished","","","train","","2024-08-08T07:14:35.000Z","2024-08-08T14:01:47.000Z","2024-08-08T14:01:47.000Z","24432","5j1lqfku","DESKTOP-3UFOC32","","6e7bfd46228587e48edc7a762ebf5cb3704f5521","","","","1024","1024","","","16","","half-king-piece","half-king-piece","2048","2048","32","32","32","32","0.0015","0.0015","1073741824","eval","","","","40960","","","","","","","","","32","1024","cs-master-thesis","cs-master-thesis","0.43582089552238806","0.6161504424778761","","","0.7333333333333333","0.6242424242424243","","0.2891566265060241","","0.6736842105263158","0.3829787234042553","0.3720930232558139","0.4974715549936789","0.2869318181818182","0.5947712418300654","0.6619047619047619","","0.5526315789473685","","0.611764705882353","0.46885245901639344","0.7530864197530864","0.43670886075949367","0.7602339181286549","0.6534653465346535","","0.6363636363636364","0.8351648351648352","0.5634920634920635","0.3647058823529411","0.5091533180778032","0.5786163522012578","0.5784313725490197","","","","","","","0.6013570822731128","","0.7425149700598802","0.2195121951219512","0.5656108597285068","0.4530386740331492","0.3333333333333333","0.8235294117647058","0.6097560975609756","0.1411764705882353","0.926605504587156","0.8911290322580645","0.805921052631579","0.7353951890034365","0.6518987341772152","0.4658385093167702","","0.3588850174216028","0.18807339449541283","0.08287292817679558","0.04395604395604396","","","","0.3511450381679389","0.4444444444444444","0.726027397260274","0.7252747252747253","","0.6753246753246753","0.7204301075268817","0.5365853658536586","0.21333333333333335","0.7045454545454546","0.21176470588235297","","0.016338363438080705","3.380901043603833e-8","1074790400","-0.016005564481019974","-0.018165307119488716","-0.06498649716377258","0.06336960196495056"
